aar,kommune_nr,kommune_navn,kjonn_kode,stonad,mottaker_antall
2014,1141,Finnøy,K,Dagpenger,10
2016,1141,Finnøy,M,Dagpenger,31
2017,1141,Finnøy,M,Dagpenger,36
2018,1141,Finnøy,K,Dagpenger,7
2019,1141,Finnøy,M,Dagpenger,8
2010,1142,Rennesøy,K,Dagpenger,11
2012,1142,Rennesøy,M,Dagpenger,11
2014,1142,Rennesøy,K,Dagpenger,11
2014,1142,Rennesøy,M,Dagpenger,24
2015,1142,Rennesøy,K,Dagpenger,24
2017,1142,Rennesøy,M,Dagpenger,75
2018,1142,Rennesøy,K,Dagpenger,31
2018,1142,Rennesøy,M,Dagpenger,37
2019,1142,Rennesøy,M,Dagpenger,10
2010,1142,Rennesøy,M,Dagpenger,28
2011,1142,Rennesøy,K,Dagpenger,11
2011,1142,Rennesøy,M,Dagpenger,15
2012,1142,Rennesøy,K,Dagpenger,5
2013,1142,Rennesøy,K,Dagpenger,9
2013,1142,Rennesøy,M,Dagpenger,9
2015,1142,Rennesøy,M,Dagpenger,37
2016,1142,Rennesøy,K,Dagpenger,31
2016,1142,Rennesøy,M,Dagpenger,78
2017,1142,Rennesøy,K,Dagpenger,39
2019,1142,Rennesøy,K,Dagpenger,13
2017,1144,Kvitsøy,M,Dagpenger,5
2019,1144,Kvitsøy,M,Dagpenger,9
2018,1144,Kvitsøy,M,Dagpenger,6
2021,1144,Kvitsøy,K,Dagpenger,5
2016,1145,Bokn,M,Dagpenger,10
2015,1145,Bokn,M,Dagpenger,5
2016,1145,Bokn,K,Dagpenger,10
2017,1145,Bokn,M,Dagpenger,6
2018,1145,Bokn,K,Dagpenger,6
2011,1146,Tysvær,K,Dagpenger,42
2013,1146,Tysvær,K,Dagpenger,43
2014,1146,Tysvær,K,Dagpenger,46
2015,1146,Tysvær,M,Dagpenger,57
2015,1146,Tysvær,K,Dagpenger,46
2016,1146,Tysvær,M,Dagpenger,105
2017,1146,Tysvær,K,Dagpenger,50
2018,1146,Tysvær,K,Dagpenger,33
2020,1146,Tysvær,M,Dagpenger,83
2021,1146,Tysvær,K,Dagpenger,123
2021,1146,Tysvær,M,Dagpenger,113
2010,1146,Tysvær,K,Dagpenger,46
2010,1146,Tysvær,M,Dagpenger,65
2011,1146,Tysvær,M,Dagpenger,47
2012,1146,Tysvær,M,Dagpenger,48
2012,1146,Tysvær,K,Dagpenger,34
2013,1146,Tysvær,M,Dagpenger,32
2014,1146,Tysvær,M,Dagpenger,45
2016,1146,Tysvær,K,Dagpenger,59
2017,1146,Tysvær,M,Dagpenger,79
2018,1146,Tysvær,M,Dagpenger,45
2019,1146,Tysvær,M,Dagpenger,42
2019,1146,Tysvær,K,Dagpenger,38
2020,1146,Tysvær,K,Dagpenger,72
2010,1149,Karmøy,M,Dagpenger,479
2011,1149,Karmøy,K,Dagpenger,254
2012,1149,Karmøy,M,Dagpenger,246
2015,1149,Karmøy,K,Dagpenger,283
2016,1149,Karmøy,M,Dagpenger,619
2017,1149,Karmøy,K,Dagpenger,299
2018,1149,Karmøy,K,Dagpenger,206
2019,1149,Karmøy,M,Dagpenger,191
2019,1149,Karmøy,K,Dagpenger,158
2020,1149,Karmøy,K,Dagpenger,344
2010,1149,Karmøy,K,Dagpenger,243
2011,1149,Karmøy,M,Dagpenger,343
2012,1149,Karmøy,K,Dagpenger,231
2013,1149,Karmøy,K,Dagpenger,208
2013,1149,Karmøy,M,Dagpenger,225
2014,1149,Karmøy,M,Dagpenger,273
2014,1149,Karmøy,K,Dagpenger,220
2015,1149,Karmøy,M,Dagpenger,428
2016,1149,Karmøy,K,Dagpenger,309
2017,1149,Karmøy,M,Dagpenger,515
2018,1149,Karmøy,M,Dagpenger,345
2020,1149,Karmøy,M,Dagpenger,296
2021,1149,Karmøy,K,Dagpenger,521
2021,1149,Karmøy,M,Dagpenger,428
2012,1160,Vindafjord,K,Dagpenger,23
2012,1160,Vindafjord,M,Dagpenger,42
2013,1160,Vindafjord,K,Dagpenger,20
2014,1160,Vindafjord,M,Dagpenger,66
2014,1160,Vindafjord,K,Dagpenger,39
2015,1160,Vindafjord,K,Dagpenger,21
2015,1160,Vindafjord,M,Dagpenger,61
2017,1160,Vindafjord,K,Dagpenger,69
2017,1160,Vindafjord,M,Dagpenger,108
2018,1160,Vindafjord,M,Dagpenger,63
2018,1160,Vindafjord,K,Dagpenger,54
2019,1160,Vindafjord,K,Dagpenger,35
2020,1160,Vindafjord,K,Dagpenger,54
2020,1160,Vindafjord,M,Dagpenger,46
2010,1160,Vindafjord,K,Dagpenger,33
2010,1160,Vindafjord,M,Dagpenger,72
2011,1160,Vindafjord,M,Dagpenger,38
2011,1160,Vindafjord,K,Dagpenger,24
2013,1160,Vindafjord,M,Dagpenger,33
2016,1160,Vindafjord,M,Dagpenger,95
2016,1160,Vindafjord,K,Dagpenger,35
2019,1160,Vindafjord,Mann,Dagpenger,35
2021,1160,Vindafjord,K,Dagpenger,67
2021,1160,Vindafjord,M,Dagpenger,65
2011,1201,Bergen,M,Dagpenger,7
2014,1201,Bergen,K,Dagpenger,8
2010,1201,Bergen,M,Dagpenger,19
2013,1201,Bergen,M,Dagpenger,19
2014,1201,Bergen,M,Dagpenger,23
2015,1201,Bergen,M,Dagpenger,12
2010,1211,Etne,K,Dagpenger,27
2010,1211,Etne,M,Dagpenger,39
2011,1211,Etne,M,Dagpenger,23
2012,1211,Etne,K,Dagpenger,10
2012,1211,Etne,M,Dagpenger,14
2013,1211,Etne,M,Dagpenger,15
2013,1211,Etne,K,Dagpenger,11
2016,1211,Etne,K,Dagpenger,16
2017,1211,Etne,K,Dagpenger,24
2017,1211,Etne,M,Dagpenger,26
2018,1211,Etne,K,Dagpenger,18
2019,1211,Etne,K,Dagpenger,8
2011,1211,Etne,K,Dagpenger,15
2014,1211,Etne,K,Dagpenger,7
2014,1211,Etne,M,Dagpenger,21
2015,1211,Etne,K,Dagpenger,13
2015,1211,Etne,M,Dagpenger,22
2016,1211,Etne,M,Dagpenger,42
2018,1211,Etne,M,Dagpenger,28
2019,1211,Etne,M,Dagpenger,16
2010,1216,Sveio,K,Dagpenger,34
2011,1216,Sveio,M,Dagpenger,27
2013,1216,Sveio,K,Dagpenger,21
2016,1216,Sveio,K,Dagpenger,33
2017,1216,Sveio,M,Dagpenger,54
2018,1216,Sveio,M,Dagpenger,47
2019,1216,Sveio,K,Dagpenger,27
2010,1216,Sveio,M,Dagpenger,48
2011,1216,Sveio,K,Dagpenger,26
2012,1216,Sveio,K,Dagpenger,24
2012,1216,Sveio,M,Dagpenger,27
2013,1216,Sveio,M,Dagpenger,20
2014,1216,Sveio,K,Dagpenger,27
2014,1216,Sveio,Mann,Dagpenger,18
2015,1216,Sveio,K,Dagpenger,18
2015,1216,Sveio,M,Dagpenger,24
2016,1216,Sveio,M,Dagpenger,56
2017,1216,Sveio,K,Dagpenger,32
2018,1216,Sveio,K,Dagpenger,27
2019,1216,Sveio,M,Dagpenger,27
2010,1219,Bømlo,M,Dagpenger,105
2011,1219,Bømlo,M,Dagpenger,85
2011,1219,Bømlo,K,Dagpenger,62
2012,1219,Bømlo,K,Dagpenger,40
2012,1219,Bømlo,M,Dagpenger,77
2013,1219,Bømlo,K,Dagpenger,41
2013,1219,Bømlo,M,Dagpenger,63
2015,1219,Bømlo,K,Dagpenger,36
2015,1219,Bømlo,M,Dagpenger,75
2016,1219,Bømlo,K,Dagpenger,96
2017,1219,Bømlo,M,Dagpenger,147
2018,1219,Bømlo,M,Dagpenger,76
2018,1219,Bømlo,K,Dagpenger,66
2019,1219,Bømlo,M,Dagpenger,56
2010,1219,Bømlo,K,Dagpenger,65
2014,1219,Bømlo,K,Dagpenger,35
2014,1219,Bømlo,M,Dagpenger,46
2016,1219,Bømlo,M,Dagpenger,149
2017,1219,Bømlo,K,Dagpenger,81
2019,1219,Bømlo,K,Dagpenger,56
2010,1221,Stord,K,Dagpenger,101
2010,1221,Stord,M,Dagpenger,247
2011,1221,Stord,K,Dagpenger,102
2012,1221,Stord,K,Dagpenger,135
2012,1221,Stord,M,Dagpenger,207
2014,1221,Stord,M,Dagpenger,94
2017,1221,Stord,K,Dagpenger,146
2017,1221,Stord,M,Dagpenger,258
2018,1221,Stord,K,Dagpenger,111
2018,1221,Stord,M,Dagpenger,143
2019,1221,Stord,M,Dagpenger,79
2011,1221,Stord,M,Dagpenger,175
2013,1221,Stord,K,Dagpenger,94
2013,1221,Stord,M,Dagpenger,111
2014,1221,Stord,K,Dagpenger,67
2015,1221,Stord,K,Dagpenger,75
2015,1221,Stord,M,Dagpenger,177
2016,1221,Stord,M,Dagpenger,403
2016,1221,Stord,K,Dagpenger,162
2019,1221,Stord,K,Dagpenger,60
2010,1222,Fitjar,M,Dagpenger,26
2011,1222,Fitjar,M,Dagpenger,13
2011,1222,Fitjar,K,Dagpenger,16
2014,1222,Fitjar,K,Dagpenger,12
2016,1222,Fitjar,K,Dagpenger,18
2018,1222,Fitjar,M,Dagpenger,14
2010,1222,Fitjar,K,Dagpenger,20
2012,1222,Fitjar,M,Dagpenger,13
2012,1222,Fitjar,K,Dagpenger,19
2013,1222,Fitjar,K,Dagpenger,20
2013,1222,Fitjar,M,Dagpenger,7
2014,1222,Fitjar,M,Dagpenger,8
2015,1222,Fitjar,M,Dagpenger,18
2015,1222,Fitjar,K,Dagpenger,10
2016,1222,Fitjar,M,Dagpenger,38
2017,1222,Fitjar,K,Dagpenger,20
2017,1222,Fitjar,M,Dagpenger,38
2018,1222,Fitjar,K,Dagpenger,16
2019,1222,Fitjar,K,Dagpenger,15
2019,1222,Fitjar,M,Dagpenger,17
2010,1223,Tysnes,K,Dagpenger,17
2012,1223,Tysnes,M,Dagpenger,10
2013,1223,Tysnes,K,Dagpenger,8
2015,1223,Tysnes,M,Dagpenger,9
2015,1223,Tysnes,K,Dagpenger,11
2016,1223,Tysnes,K,Dagpenger,11
2016,1223,Tysnes,M,Dagpenger,33
2017,1223,Tysnes,K,Dagpenger,17
2010,1223,Tysnes,M,Dagpenger,20
2011,1223,Tysnes,K,Dagpenger,12
2011,1223,Tysnes,M,Dagpenger,14
2012,1223,Tysnes,K,Dagpenger,20
2013,1223,Tysnes,M,Dagpenger,9
2014,1223,Tysnes,M,Dagpenger,11
2014,1223,Tysnes,K,Dagpenger,10
2017,1223,Tysnes,M,Dagpenger,28
2018,1223,Tysnes,K,Dagpenger,17
2018,1223,Tysnes,M,Dagpenger,30
2019,1223,Tysnes,M,Dagpenger,9
2019,1223,Tysnes,K,Dagpenger,15
2011,1224,Kvinnherad,K,Dagpenger,77
2013,1224,Kvinnherad,K,Dagpenger,68
2013,1224,Kvinnherad,M,Dagpenger,97
2014,1224,Kvinnherad,M,Dagpenger,70
2017,1224,Kvinnherad,K,Dagpenger,62
2019,1224,Kvinnherad,K,Dagpenger,33
2019,1224,Kvinnherad,M,Dagpenger,36
2010,1224,Kvinnherad,K,Dagpenger,68
2010,1224,Kvinnherad,M,Dagpenger,233
2011,1224,Kvinnherad,M,Dagpenger,154
2012,1224,Kvinnherad,K,Dagpenger,57
2012,1224,Kvinnherad,M,Dagpenger,113
2014,1224,Kvinnherad,K,Dagpenger,68
2015,1224,Kvinnherad,K,Dagpenger,77
2015,1224,Kvinnherad,M,Dagpenger,130
2016,1224,Kvinnherad,K,Dagpenger,82
2016,1224,Kvinnherad,M,Dagpenger,208
2017,1224,Kvinnherad,M,Dagpenger,148
2018,1224,Kvinnherad,M,Dagpenger,108
2018,1224,Kvinnherad,K,Dagpenger,51
2010,1227,Jondal,M,Dagpenger,5
2015,1227,Jondal,M,Dagpenger,7
2016,1227,Jondal,M,Dagpenger,7
2017,1227,Jondal,M,Dagpenger,7
2011,1228,Odda,K,Dagpenger,13
2012,1228,Odda,K,Dagpenger,20
2012,1228,Odda,M,Dagpenger,35
2014,1228,Odda,K,Dagpenger,27
2014,1228,Odda,M,Dagpenger,32
2015,1228,Odda,M,Dagpenger,33
2016,1228,Odda,M,Dagpenger,73
2017,1228,Odda,M,Dagpenger,74
2017,1228,Odda,K,Dagpenger,26
2019,1228,Odda,M,Dagpenger,33
2010,1228,Odda,K,Dagpenger,23
2010,1228,Odda,M,Dagpenger,81
2011,1228,Odda,M,Dagpenger,52
2013,1228,Odda,M,Dagpenger,28
2013,1228,Odda,K,Dagpenger,24
2015,1228,Odda,K,Dagpenger,29
2016,1228,Odda,K,Dagpenger,39
2018,1228,Odda,M,Dagpenger,52
2018,1228,Odda,K,Dagpenger,29
2019,1228,Odda,K,Dagpenger,19
2010,1231,Ullensvang,M,Dagpenger,24
2011,1231,Ullensvang,M,Dagpenger,22
2012,1231,Ullensvang,M,Dagpenger,12
2012,1231,Ullensvang,K,Dagpenger,15
2013,1231,Ullensvang,K,Dagpenger,13
2013,1231,Ullensvang,M,Dagpenger,14
2015,1231,Ullensvang,M,Dagpenger,9
2016,1231,Ullensvang,M,Dagpenger,18
2018,1231,Ullensvang,M,Dagpenger,14
2011,1231,Ullensvang,K,Dagpenger,10
2014,1231,Ullensvang,M,Dagpenger,14
2014,1231,Ullensvang,K,Dagpenger,15
2015,1231,Ullensvang,K,Dagpenger,13
2016,1231,Ullensvang,K,Dagpenger,10
2017,1231,Ullensvang,M,Dagpenger,24
2017,1231,Ullensvang,K,Dagpenger,16
2018,1231,Ullensvang,K,Dagpenger,9
2019,1231,Ullensvang,M,Dagpenger,9
2019,1231,Ullensvang,K,Dagpenger,7
2012,1232,Eidfjord,K,Dagpenger,5
2013,1232,Eidfjord,M,Dagpenger,9
2016,1232,Eidfjord,M,Dagpenger,8
2017,1232,Eidfjord,M,Dagpenger,7
2010,1232,Eidfjord,M,Dagpenger,6
2011,1232,Eidfjord,M,Dagpenger,11
2012,1232,Eidfjord,M,Dagpenger,7
2013,1232,Eidfjord,K,Dagpenger,7
2014,1232,Eidfjord,K,Dagpenger,6
2019,1232,Eidfjord,M,Dagpenger,5
2011,1233,Ulvik,M,Dagpenger,15
2012,1233,Ulvik,M,Dagpenger,12
2016,1233,Ulvik,K,Dagpenger,5
2019,1233,Ulvik,K,Dagpenger,7
2010,1233,Ulvik,M,Dagpenger,27
2010,1233,Ulvik,K,Dagpenger,7
2012,1233,Ulvik,K,Dagpenger,7
2013,1233,Ulvik,M,Dagpenger,13
2014,1233,Ulvik,M,Dagpenger,10
2015,1233,Ulvik,M,Dagpenger,11
2016,1233,Ulvik,M,Dagpenger,10
2017,1233,Ulvik,M,Dagpenger,12
2018,1233,Ulvik,M,Dagpenger,15
2019,1233,Ulvik,M,Dagpenger,12
2010,1234,Granvin,M,Dagpenger,9
2011,1234,Granvin,M,Dagpenger,16
2014,1234,Granvin,M,Dagpenger,6
2015,1234,Granvin,M,Dagpenger,8
2016,1234,Granvin,M,Dagpenger,8
2016,1234,Granvin,K,Dagpenger,5
2012,1234,Granvin,M,Dagpenger,7
2013,1234,Granvin,M,Dagpenger,6
2017,1234,Granvin,M,Dagpenger,9
2011,1235,Voss,K,Dagpenger,45
2014,1235,Voss,K,Dagpenger,45
2016,1235,Voss,K,Dagpenger,57
2016,1235,Voss,M,Dagpenger,98
2017,1235,Voss,K,Dagpenger,49
2019,1235,Voss,M,Dagpenger,59
2010,1235,Voss,K,Dagpenger,42
2010,1235,Voss,M,Dagpenger,135
2011,1235,Voss,M,Dagpenger,104
2012,1235,Voss,K,Dagpenger,44
2012,1235,Voss,M,Dagpenger,73
2013,1235,Voss,K,Dagpenger,42
2013,1235,Voss,M,Dagpenger,60
2014,1235,Voss,M,Dagpenger,70
2015,1235,Voss,K,Dagpenger,43
2015,1235,Voss,M,Dagpenger,77
2017,1235,Voss,M,Dagpenger,76
2018,1235,Voss,M,Dagpenger,73
2018,1235,Voss,K,Dagpenger,38
2019,1235,Voss,K,Dagpenger,40
2011,1238,Kvam,K,Dagpenger,42
2011,1238,Kvam,M,Dagpenger,73
2013,1238,Kvam,K,Dagpenger,34
2014,1238,Kvam,K,Dagpenger,27
2015,1238,Kvam,K,Dagpenger,36
2016,1238,Kvam,K,Dagpenger,47
2017,1238,Kvam,M,Dagpenger,98
2018,1238,Kvam,M,Dagpenger,59
2010,1238,Kvam,M,Dagpenger,136
2010,1238,Kvam,Kvinne,Dagpenger,48
2012,1238,Kvam,K,Dagpenger,42
2012,1238,Kvam,M,Dagpenger,69
2013,1238,Kvam,M,Dagpenger,45
2014,1238,Kvam,M,Dagpenger,39
2015,1238,Kvam,M,Dagpenger,42
2016,1238,Kvam,M,Dagpenger,68
2017,1238,Kvam,K,Dagpenger,35
2018,1238,Kvam,K,Dagpenger,36
2019,1238,Kvam,M,Dagpenger,28
2019,1238,Kvam,K,Dagpenger,21
2010,1241,Fusa,M,Dagpenger,47
2010,1241,Fusa,K,Dagpenger,16
2011,1241,Fusa,M,Dagpenger,36
2012,1241,Fusa,K,Dagpenger,19
2015,1241,Fusa,M,Dagpenger,22
2016,1241,Fusa,M,Dagpenger,36
2018,1241,Fusa,Kvinne,Dagpenger,16
2019,1241,Fusa,K,Dagpenger,13
2019,1241,Fusa,M,Dagpenger,14
2011,1241,Fusa,K,Dagpenger,28
2012,1241,Fusa,M,Dagpenger,18
2013,1241,Fusa,M,Dagpenger,19
2013,1241,Fusa,K,Dagpenger,15
2014,1241,Fusa,K,Dagpenger,14
2014,1241,Fusa,M,Dagpenger,16
2015,1241,Fusa,K,Dagpenger,16
2016,1241,Fusa,K,Dagpenger,22
2017,1241,Fusa,K,Dagpenger,16
2017,1241,Fusa,M,Dagpenger,39
2018,1241,Fusa,M,Dagpenger,18
2010,1242,Samnanger,M,Dagpenger,22
2011,1242,Samnanger,M,Dagpenger,13
2012,1242,Samnanger,K,Dagpenger,14
2013,1242,Samnanger,M,Dagpenger,8
2013,1242,Samnanger,K,Dagpenger,10
2014,1242,Samnanger,M,Dagpenger,7
2015,1242,Samnanger,M,Dagpenger,13
2016,1242,Samnanger,K,Dagpenger,15
2016,1242,Samnanger,M,Dagpenger,26
2017,1242,Samnanger,K,Dagpenger,21
2017,1242,Samnanger,M,Dagpenger,23
2018,1242,Samnanger,K,Dagpenger,8
2019,1242,Samnanger,M,Dagpenger,10
2010,1242,Samnanger,K,Dagpenger,16
2011,1242,Samnanger,K,Dagpenger,10
2012,1242,Samnanger,M,Dagpenger,13
2014,1242,Samnanger,K,Dagpenger,9
2015,1242,Samnanger,K,Dagpenger,12
2018,1242,Samnanger,M,Dagpenger,17
2019,1242,Samnanger,K,Dagpenger,6
2011,1243,Os,M,Dagpenger,124
2011,1243,Os,K,Dagpenger,73
2012,1243,Os,M,Dagpenger,90
2013,1243,Os,M,Dagpenger,87
2013,1243,Os,K,Dagpenger,79
2014,1243,Os,K,Dagpenger,114
2015,1243,Os,K,Dagpenger,116
2015,1243,Os,M,Dagpenger,139
2016,1243,Os,M,Dagpenger,248
2017,1243,Os,K,Dagpenger,152
2018,1243,Os,K,Dagpenger,128
2019,1243,Os,K,Dagpenger,90
2010,1243,Os,M,Dagpenger,157
2010,1243,Os,K,Dagpenger,84
2012,1243,Os,K,Dagpenger,95
2014,1243,Os,M,Dagpenger,85
2016,1243,Os,K,Dagpenger,128
2017,1243,Os,M,Dagpenger,219
2018,1243,Os,M,Dagpenger,171
2019,1243,Os,M,Dagpenger,115
2012,1244,Austevoll,K,Dagpenger,17
2013,1244,Austevoll,K,Dagpenger,22
2014,1244,Austevoll,M,Dagpenger,27
2016,1244,Austevoll,M,Dagpenger,33
2017,1244,Austevoll,M,Dagpenger,33
2019,1244,Austevoll,K,Dagpenger,16
2019,1244,Austevoll,M,Dagpenger,29
2010,1244,Austevoll,K,Dagpenger,8
2010,1244,Austevoll,M,Dagpenger,16
2011,1244,Austevoll,K,Dagpenger,13
2011,1244,Austevoll,M,Dagpenger,8
2012,1244,Austevoll,M,Dagpenger,24
2013,1244,Austevoll,M,Dagpenger,29
2014,1244,Austevoll,K,Dagpenger,29
2015,1244,Austevoll,K,Dagpenger,20
2015,1244,Austevoll,M,Dagpenger,30
2016,1244,Austevoll,K,Dagpenger,28
2017,1244,Austevoll,K,Dagpenger,18
2018,1244,Austevoll,K,Dagpenger,17
2018,1244,Austevoll,M,Dagpenger,24
2010,1245,Sund,M,Dagpenger,81
2011,1245,Sund,M,Dagpenger,62
2012,1245,Sund,K,Dagpenger,27
2012,1245,Sund,M,Dagpenger,32
2013,1245,Sund,M,Dagpenger,39
2013,1245,Sund,K,Dagpenger,50
2015,1245,Sund,K,Dagpenger,49
2016,1245,Sund,K,Dagpenger,68
2018,1245,Sund,M,Dagpenger,62
2019,1245,Sund,M,Dagpenger,68
2010,1245,Sund,K,Dagpenger,29
2011,1245,Sund,K,Dagpenger,40
2014,1245,Sund,M,Dagpenger,35
2014,1245,Sund,K,Dagpenger,38
2015,1245,Sund,M,Dagpenger,44
2016,1245,Sund,M,Dagpenger,84
2017,1245,Sund,K,Dagpenger,51
2017,1245,Sund,M,Dagpenger,72
2018,1245,Sund,K,Dagpenger,48
2019,1245,Sund,K,Dagpenger,40
2012,1246,Fjell,M,Dagpenger,100
2013,1246,Fjell,K,Dagpenger,102
2013,1246,Fjell,M,Dagpenger,83
2014,1246,Fjell,M,Dagpenger,91
2016,1246,Fjell,M,Dagpenger,315
2017,1246,Fjell,M,Dagpenger,353
2017,1246,Fjell,K,Dagpenger,232
2018,1246,Fjell,M,Dagpenger,276
2010,1246,Fjell,K,Dagpenger,97
2010,1246,Fjell,M,Dagpenger,194
2011,1246,Fjell,K,Dagpenger,100
2011,1246,Fjell,M,Dagpenger,150
2012,1246,Fjell,K,Dagpenger,83
2014,1246,Fjell,K,Dagpenger,121
2015,1246,Fjell,K,Dagpenger,140
2015,1246,Fjell,M,Dagpenger,176
2016,1246,Fjell,K,Dagpenger,224
2018,1246,Fjell,K,Dagpenger,198
2019,1246,Fjell,K,Dagpenger,162
2019,1246,Fjell,M,Dagpenger,174
2010,1247,Askøy,K,Dagpenger,118
2011,1247,Askøy,K,Dagpenger,126
2011,1247,Askøy,M,Dagpenger,168
2012,1247,Askøy,K,Dagpenger,121
2013,1247,Askøy,M,Dagpenger,100
2015,1247,Askøy,K,Dagpenger,141
2016,1247,Askøy,K,Dagpenger,171
2016,1247,Askøy,M,Dagpenger,320
2018,1247,Askøy,K,Dagpenger,163
2019,1247,Askøy,M,Dagpenger,146
2010,1247,Askøy,M,Dagpenger,224
2012,1247,Askøy,M,Dagpenger,129
2013,1247,Askøy,K,Dagpenger,98
2014,1247,Askøy,K,Dagpenger,111
2014,1247,Askøy,M,Dagpenger,128
2015,1247,Askøy,M,Dagpenger,184
2017,1247,Askøy,K,Dagpenger,171
2017,1247,Askøy,M,Dagpenger,290
2018,1247,Askøy,M,Dagpenger,223
2019,1247,Askøy,K,Dagpenger,128
2010,1251,Vaksdal,M,Dagpenger,39
2011,1251,Vaksdal,M,Dagpenger,31
2013,1251,Vaksdal,M,Dagpenger,23
2014,1251,Vaksdal,K,Dagpenger,22
2014,1251,Vaksdal,M,Dagpenger,17
2015,1251,Vaksdal,K,Dagpenger,16
2016,1251,Vaksdal,M,Dagpenger,37
2016,1251,Vaksdal,K,Dagpenger,19
2017,1251,Vaksdal,K,Dagpenger,11
2017,1251,Vaksdal,M,Dagpenger,27
2018,1251,Vaksdal,M,Dagpenger,25
2018,1251,Vaksdal,K,Dagpenger,12
2019,1251,Vaksdal,K,Dagpenger,10
2019,1251,Vaksdal,M,Dagpenger,10
2010,1251,Vaksdal,K,Dagpenger,22
2011,1251,Vaksdal,K,Dagpenger,24
2012,1251,Vaksdal,K,Dagpenger,14
2012,1251,Vaksdal,M,Dagpenger,13
2013,1251,Vaksdal,K,Dagpenger,9
2015,1251,Vaksdal,M,Dagpenger,28
2013,1252,Modalen,M,Dagpenger,5
2016,1252,Modalen,M,Dagpenger,6
2017,1252,Modalen,M,Dagpenger,6
2018,1252,Modalen,M,Dagpenger,5
2011,1253,Osterøy,K,Dagpenger,31
2011,1253,Osterøy,M,Dagpenger,46
2012,1253,Osterøy,M,Dagpenger,43
2016,1253,Osterøy,K,Dagpenger,43
2016,1253,Osterøy,M,Dagpenger,75
2017,1253,Osterøy,M,Dagpenger,89
2018,1253,Osterøy,M,Dagpenger,58
2019,1253,Osterøy,K,Dagpenger,37
2010,1253,Osterøy,K,Dagpenger,34
2010,1253,Osterøy,M,Dagpenger,95
2012,1253,Osterøy,K,Dagpenger,35
2013,1253,Osterøy,K,Dagpenger,34
2013,1253,Osterøy,M,Dagpenger,30
2014,1253,Osterøy,K,Dagpenger,35
2014,1253,Osterøy,M,Dagpenger,33
2015,1253,Osterøy,K,Dagpenger,48
2015,1253,Osterøy,M,Dagpenger,34
2017,1253,Osterøy,K,Dagpenger,56
2018,1253,Osterøy,K,Dagpenger,71
2019,1253,Osterøy,M,Dagpenger,39
2010,1256,Meland,K,Dagpenger,26
2011,1256,Meland,M,Dagpenger,42
2012,1256,Meland,K,Dagpenger,33
2013,1256,Meland,K,Dagpenger,38
2014,1256,Meland,M,Dagpenger,42
2014,1256,Meland,K,Dagpenger,47
2016,1256,Meland,K,Dagpenger,53
2016,1256,Meland,M,Dagpenger,91
2017,1256,Meland,K,Dagpenger,59
2017,1256,Meland,M,Dagpenger,107
2018,1256,Meland,K,Dagpenger,39
2019,1256,Meland,K,Dagpenger,22
2019,1256,Meland,M,Dagpenger,38
2010,1256,Meland,M,Dagpenger,62
2011,1256,Meland,K,Dagpenger,34
2012,1256,Meland,M,Dagpenger,25
2013,1256,Meland,M,Dagpenger,24
2015,1256,Meland,K,Dagpenger,53
2015,1256,Meland,M,Dagpenger,59
2018,1256,Meland,M,Dagpenger,64
2010,1259,Øygarden,M,Dagpenger,44
2011,1259,Øygarden,M,Dagpenger,38
2012,1259,Øygarden,K,Dagpenger,29
2014,1259,Øygarden,K,Dagpenger,34
2014,1259,Øygarden,M,Dagpenger,16
2015,1259,Øygarden,K,Dagpenger,34
2015,1259,Øygarden,M,Dagpenger,29
2017,1259,Øygarden,M,Dagpenger,76
2017,1259,Øygarden,K,Dagpenger,38
2019,1259,Øygarden,K,Dagpenger,20
2019,1259,Øygarden,M,Dagpenger,32
2010,1259,Øygarden,K,Dagpenger,29
2011,1259,Øygarden,K,Dagpenger,26
2012,1259,Øygarden,M,Dagpenger,22
2013,1259,Øygarden,M,Dagpenger,16
2013,1259,Øygarden,K,Dagpenger,19
2016,1259,Øygarden,K,Dagpenger,44
2016,1259,Øygarden,M,Dagpenger,63
2018,1259,Øygarden,K,Dagpenger,41
2018,1259,Øygarden,M,Dagpenger,50
2010,1260,Radøy,K,Dagpenger,26
2011,1260,Radøy,M,Dagpenger,52
2012,1260,Radøy,K,Dagpenger,23
2013,1260,Radøy,K,Dagpenger,34
2015,1260,Radøy,K,Dagpenger,15
2016,1260,Radøy,K,Dagpenger,32
2016,1260,Radøy,M,Dagpenger,73
2017,1260,Radøy,M,Dagpenger,70
2019,1260,Radøy,M,Dagpenger,36
2010,1260,Radøy,M,Dagpenger,52
2011,1260,Radøy,K,Dagpenger,26
2012,1260,Radøy,M,Dagpenger,24
2013,1260,Radøy,M,Dagpenger,32
2014,1260,Radøy,K,Dagpenger,28
2014,1260,Radøy,M,Dagpenger,39
2015,1260,Radøy,M,Dagpenger,46
2017,1260,Radøy,K,Dagpenger,25
2018,1260,Radøy,K,Dagpenger,23
2018,1260,Radøy,M,Dagpenger,44
2019,1260,Radøy,K,Dagpenger,14
2010,1263,Lindås,M,Dagpenger,113
2012,1263,Lindås,M,Dagpenger,79
2013,1263,Lindås,K,Dagpenger,68
2014,1263,Lindås,K,Dagpenger,83
2014,1263,Lindås,M,Dagpenger,70
2015,1263,Lindås,K,Dagpenger,119
2017,1263,Lindås,K,Dagpenger,123
2017,1263,Lindås,M,Dagpenger,158
